Doc,Word,Baseline,System
p85/d1102,sorts,0,0
p85/d1102,fancies,0,0
p85/d1102,filled,1,0
p85/d1102,brain,1,0
p85/d1381,year,0,0
p85/d1381,travel,0,1
p85/d1381,Asia,0,0
p85/d1384,grow,0,0
p85/d1415,Tom,0,0
p85/d1415,seems,0,0
p85/d1415,worried,0,0
p85/d1446,cat,1,0
p85/d1446,is,0,0
p85/d1446,mat,1,0
p85/d1456,fish,1,0
p85/d1456,fly,0,0
p85/d1474,Tom,0,0
p85/d1474,playing,0,0
p85/d1474,ping-pong,0,0
p85/d1474,friends,1,0
p85/d1488,brave,0,0
p85/d1540,like,0,0
p85/d1540,picnics,0,0
p85/d1559,rain,0,0
p85/d1559,turned,0,0
p85/d1559,road,1,0
p85/d1559,quagmire,0,0
p85/d1577,intelligent,1,1
p85/d1590,is,0,0
p85/d1590,compass,1,0
p85/d1606,divorced,0,0
p85/d1620,Tom,0,0
p85/d1620,jotted,0,0
p85/d1620,notebook,1,0
p85/d1670,working,0,0
p85/d1753,are,0,0
p85/d1753,fish,1,0
p85/d1753,lake,1,0
p85/d1764,taller,1,0
p85/d1767,Arthur,0,0
p85/d1767,happy,1,1
p85/d1767,Mike,0,0
p85/d1780,guys,1,1
p85/d1780,help,0,0
p85/d1805,ice,0,0
p85/d1805,disappearing,0,0
p85/d1815,was,0,0
p85/d1815,vegetarian,1,0
p85/d1873,champagne,1,1
p85/d1873,bubbled,1,1
p85/d1873,glass,0,0
p85/d1980,seen,1,1
p85/d1980,long,0,0
p85/d1980,time,0,0
p85/d2010,Ken,0,0
p85/d2010,been,0,0
p85/d2020,apologized,1,0
p85/d2030,bag,1,0
p85/d2030,kilograms,1,1
p85/d2030,overweight,0,0
p85/d2097,complaining,1,1
p85/d2115,appendix,0,1
p85/d2115,cm,0,0
p85/d2115,long,0,0
p85/d2117,years,0,0
p85/d2117,old,0,0
p85/d2122,played,1,0
p85/d2122,tennis,1,1
p85/d2122,Bob,0,0
p85/d2137,dying,0,0
p85/d2137,go,0,0
p85/d2244,He,0,0
p85/d2244,seduced,1,1
p85/d2244,Mary,0,0
p85/d2248,creepy,0,0
p85/d2258,speak,0,0
p85/d2258,French,1,0
p85/d2258,English,1,0
p85/d2285,Tom,0,0
p85/d2285,reserved,0,0
p85/d2319,Tom,0,0
p85/d2319,looked,0,0
p85/d2319,old,0,0
p85/d2319,man,1,0
p85/d2402,eagle,1,0
p85/d2402,dived,1,0
p85/d2402,its,0,0
p85/d2402,prey,0,0
p85/d2483,Tom,0,0
p85/d2483,French,1,0
p85/d2514,it,0,0
p85/d2598,Tom,0,0
p85/d2598,taller,1,0
p85/d2598,Mary,0,0
p85/d2614,train,1,0
p85/d2614,minutes,0,0
p85/d2614,late,1,0
p85/d2626,raining,1,0
p85/d2634,plus,0,0
p85/d2634,is,0,0
p85/d2721,man,1,0
p85/d2721,glanced,1,0
p85/d2721,shocked,0,0
p85/d2724,Tom,0,0
p85/d2724,drives,0,0
p85/d2724,he,0,0
p85/d2787,He,0,0
p85/d2787,carved,1,0
p85/d2787,wooden,0,0
p85/d2787,doll,1,1
p85/d2828,students,1,0
p85/d2828,take,0,0
p85/d2911,Tom,0,0
p85/d2911,dozing,0,0
p85/d2961,gun,1,0
p85/d2961,jammed,0,1
p85/d2966,taller,1,1
p85/d3022,licence,0,0
p85/d3054,got,0,0
p85/d3054,essay,1,0
p85/d3055,young,0,0
p85/d3055,girl,1,0
p85/d3055,chased,0,0
p85/d3055,old,0,0
p85/d3055,man,1,0
p85/d3062,cats,1,0
p85/d3062,purring,0,0
p85/d3073,Tom,0,0
p85/d3073,took,0,0
p85/d3073,cover,0,0
p85/d3073,dumpster,1,1
p85/d3126,associate,0,0
p85/d3126,Egypt,0,0
p85/d3126,Nile,0,0
p85/d3191,Tom,0,0
p85/d3191,grimaced,1,1
p85/d3191,slightly,1,1
p85/d3201,dog,1,0
p85/d3201,run,0,0
p85/d3201,truck,1,1
p85/d3243,Turkey,0,0
p85/d3243,live,0,0
p85/d3255,beat,0,0
p85/d3297,fool,1,0
p85/d3351,explosion,1,0
p85/d3351,shook,0,0
p85/d3351,ground,0,0
p85/d3375,rented,0,0
p85/d3375,movie,1,1
p85/d3438,broken,0,0
p85/d3438,naughty,0,0
p85/d3438,sister,1,0
p85/d3441,Tom,0,0
p85/d3441,Mary,0,0
p85/d3441,drunk,0,0
p85/d3492,cat,1,0
p85/d3492,desk,1,0
p85/d3557,Tom,0,0
p85/d3557,named,1,0
p85/d3557,son,1,0
p86/d0250,He,0,0
p86/d0250,scraped,0,0
p86/d0250,mud,1,0
p86/d0250,boots,1,0
p86/d0711,reached,1,0
p86/d0717,bought,1,0
p86/d0759,Abuja,0,0
p86/d0759,located,0,0
p86/d0816,older,0,0
p86/d0816,brother,1,0
p86/d0822,hesitated,1,0
p86/d0822,leave,0,0
p86/d0822,grave,0,0
p86/d0840,He,0,0
p86/d0840,grabbed,0,0
p86/d0840,collar,1,0
p86/d0904,dog,1,0
p86/d0904,mean,0,0
p86/d0907,ship,1,0
p86/d0907,sinking,0,0
p86/d0909,sky,1,0
p86/d0909,blue,0,0
p86/d0915,He,0,0
p86/d0915,drank,1,0
p86/d0915,beer,1,0
p86/d0928,None,0,0
p86/d0928,good,0,0
p86/d1055,performed,1,1
p86/d1055,experiment,1,0
p86/d1055,scientific,1,1
p86/d1055,society,0,0
p86/d1381,born,0,0
p86/d1382,baseball,1,1
p86/d1382,star,0,0
p86/d1382,stole,0,0
p86/d1382,bases,0,0
p86/d1396,Who,0,0
p86/d1396,is,0,0
p86/d1431,pilaf,1,0
p86/d1431,is,0,0
p86/d1431,yuan,1,0
p86/d1565,seduced,1,0
p86/d1565,Tom,0,0
p86/d1566,won,0,1
p86/d1579,have,0,0
p86/d1579,fun,1,0
p86/d1591,hungry,1,0
p86/d1591,eat,1,0
p86/d1591,lunch,1,0
p86/d1601,like,0,0
p86/d1601,Korean,0,0
p86/d1601,cuisine,1,1
p86/d1670,idea,1,1
p86/d1670,was,0,0
p86/d1770,broke,0,0
p86/d1770,law,1,1
p86/d1783,He,0,0
p86/d1783,grabbed,0,0
p86/d1783,arm,1,0
p86/d1870,Tom,0,0
p86/d1870,wearing,0,0
p86/d1870,black,0,0
p86/d1870,hat,1,0
p86/d1871,He,0,0
p86/d1871,grew,0,0
p86/d1871,Germany,0,0
p86/d1883,Tom,0,0
p86/d1883,died,1,0
p86/d1883,days,0,0
p86/d1883,he,0,0
p86/d1883,arrived,1,1
p86/d1883,Boston,0,0
p86/d1982,horses,1,0
p86/d1982,are,0,0
p86/d2001,met,1,0
p86/d2001,friend,1,0
p86/d2001,airport,1,1
p86/d2003,He,0,0
p86/d2003,bartender,1,1
p86/d2052,like,0,0
p86/d2054,None,0,0
p86/d2054,perfect,0,0
p86/d2081,star,1,0
p86/d2081,away,0,0
p86/d2101,accompanied,0,0
p86/d2101,Japan,0,0
p86/d2144,slept,1,1
p86/d2144,table,0,0
p86/d2159,Tom,0,0
p86/d2159,eaten,1,0
p86/d2159,tiger,0,0
p86/d2168,called,0,0
p86/d2168,dog,1,0
p86/d2179,Tom,0,0
p86/d2179,punched,1,1
p86/d2179,face,1,0
p86/d2196,Tom,0,0
p86/d2196,unbuckled,1,1
p86/d2196,got,0,0
p86/d2196,car,1,0
p86/d2215,label,1,0
p86/d2215,attached,1,0
p86/d2215,trunk,0,0
p86/d2240,like,0,0
p86/d2266,are,0,0
p86/d2266,cows,0,0
p86/d2266,village,1,0
p86/d2287,pie,1,0
p86/d2287,delicious,0,0
p86/d2323,books,1,0
p86/d2323,very,0,0
p86/d2323,beautiful,1,1
p86/d2382,shook,0,0
p86/d2382,nuts,1,0
p86/d2382,tree,1,0
p86/d2401,Tom,0,0
p86/d2401,says,0,0
p86/d2401,he,0,0
p86/d2401,like,0,0
p86/d2509,joints,1,0
p86/d2509,ache,0,0
p86/d2546,bought,1,0
p86/d2546,hat,1,0
p86/d2546,yen,0,0
p86/d2562,restaurant,1,1
p86/d2562,has,0,0
p86/d2562,it,0,0
p86/d2562,pretty,0,0
p86/d2562,expensive,1,1
p86/d2589,He,0,0
p86/d2589,dead,0,0
p86/d2662,Tom,0,0
p86/d2662,attention,1,0
p86/d2662,wandered,0,0
p86/d2670,wrapped,1,0
p86/d2670,present,0,0
p86/d2670,paper,1,0
p86/d2746,fishing,0,0
p86/d2746,lake,1,0
p86/d2811,are,0,1
p86/d2811,guests,1,0
p86/d2811,room,1,0
p86/d2862,was,0,0
p86/d2862,food,0,1
p86/d2862,house,1,0
p86/d2898,Tom,0,0
p86/d2898,exonerated,0,0
p86/d2900,paid,1,1
p86/d2900,speakers,0,0
p86/d2906,Tom,0,0
p86/d2906,overpowered,1,0
p86/d2906,Mary,0,0
p86/d2930,heard,0,0
p86/d2930,nothing,0,0
p86/d2973,He,0,0
p86/d2973,wore,1,0
p86/d2973,tie,0,0
p86/d3076,refreshed,0,0
p86/d3076,hot,1,0
p86/d3076,bath,0,0
p86/d3077,He,0,0
p86/d3077,loves,0,0
p86/d3077,tigers,0,0
p86/d3082,India,0,0
p86/d3082,cow,1,0
p86/d3082,sacred,0,0
p86/d3082,animal,1,0
p86/d3114,slacks,1,0
p86/d3114,wrinkled,0,0
p86/d3154,subject,0,0
p86/d3154,poor,0,0
p86/d3169,dollars,1,0
p86/d3169,are,0,0
p86/d3169,yuan,1,0
p86/d3185,Lincoln,0,0
p86/d3185,elected,1,0
p86/d3185,President,0,0
p86/d3279,leaving,0,1
p86/d3351,woman,1,0
p86/d3351,glared,0,0
p86/d3353,He,0,0
p86/d3353,just,0,0
p86/d3353,lazy,0,0
p86/d3440,He,0,0
p86/d3440,is,0,0
p86/d3446,exhausted,0,0
p86/d3446,happy,1,1
p86/d3462,bunch,1,0
p86/d3462,idiots,1,0
p86/d3475,He,0,0
p86/d3475,took,0,0
p86/d3475,elevator,1,0
p86/d3475,floor,0,0
p86/d3481,Tom,0,0
p86/d3481,extremely,0,0
p86/d3481,unhappy,1,0
p86/d3482,elevator,1,0
p86/d3482,running,0,0
p86/d3485,massaged,1,0
p86/d3485,back,1,0
p86/d3487,He,0,0
p86/d3487,mentally,1,1
p86/d3487,handicapped,0,0
p86/d3543,widow,1,0
p86/d3543,suffered,0,0
p86/d3543,stomach,1,0
p86/d3543,cancer,1,0
p87/d0715,was,0,0
p87/d0715,Emperor,1,1
p87/d0715,China,0,0
p87/d0760,Mr.,0,0
p87/d0760,died,1,0
p87/d0760,Beijing,0,0
p87/d0763,is,0,1
p87/d0763,writer,1,0
p87/d0838,He,0,0
p87/d0838,looked,0,0
p87/d0838,doctor,1,0
p87/d0853,dawn,1,0
p87/d0853,breaking,0,0
p87/d0855,Chinese,0,0
p87/d0863,He,0,0
p87/d0863,inherited,1,1
p87/d0863,business,1,0
p87/d0878,He,0,0
p87/d0878,sitting,0,1
p87/d0878,table,0,0
p87/d0942,milk,1,0
p87/d0942,is,0,0
p87/d0942,fridge,0,0
p87/d0945,mother,1,0
p87/d0945,put,0,0
p87/d0945,cake,0,0
p87/d0945,refrigerator,1,0
p87/d1247,Ms,0,0
p87/d1247,out,0,0
p87/d1247,lost,0,0
p87/d1269,kg,1,1
p87/d1269,heroin,1,1
p87/d1269,crossed,0,0
p87/d1269,border,0,0
p87/d1269,truck,1,0
p87/d1302,wedding,1,0
p87/d1302,was,0,0
p87/d1302,merry,0,0
p87/d1302,one,0,0
p87/d1380,high,0,0
p87/d1385,inhabitants,1,0
p87/d1385,Chechnya,0,0
p87/d1385,have,0,0
p87/d1443,love,0,0
p87/d1443,anal,1,0
p87/d1443,sex,0,0
p87/d1475,Tom,0,0
p87/d1475,busy,0,0
p87/d1551,He,0,0
p87/d1551,kicked,1,0
p87/d1551,ball,1,0
p87/d1712,eating,0,0
p87/d1712,banana,1,1
p87/d1723,inflating,0,0
p87/d1723,balloon,0,1
p87/d1746,snowed,1,1
p87/d1746,Jerusalem,0,0
p87/d1784,Tom,0,0
p87/d1784,fell,0,0
p87/d1784,scraped,0,0
p87/d1784,knee,1,1
p87/d1813,bit,0,0
p87/d1813,tongue,1,0
p87/d1830,Tom,0,0
p87/d1830,stirred,1,0
p87/d1830,soup,1,0
p87/d1830,spoon,1,0
p87/d1860,Tom,0,0
p87/d1860,bought,1,0
p87/d1860,Mary,0,0
p87/d1860,chocolates,0,1
p87/d1889,cleared,0,0
p87/d1889,dishes,1,1
p87/d1889,table,0,1
p87/d1902,politician,0,1
p87/d1902,stirred,0,0
p87/d1902,workers,1,0
p87/d1970,years,0,0
p87/d1970,old,0,0
p87/d1988,He,0,0
p87/d1988,cracked,0,0
p87/d1988,walnut,1,1
p87/d1988,teeth,0,0
p87/d2011,lips,1,0
p87/d2011,sealed,0,0
p87/d2062,planting,0,0
p87/d2062,seeds,1,1
p87/d2098,He,0,0
p87/d2098,negotiates,0,0
p87/d2098,new,1,0
p87/d2098,contracts,1,0
p87/d2098,Russia,0,0
p87/d2106,He,0,0
p87/d2106,protested,0,0
p87/d2106,new,1,0
p87/d2106,plan,1,0
p87/d2113,matches,1,0
p87/d2113,cost,0,0
p87/d2113,pennies,1,0
p87/d2137,Tom,0,0
p87/d2137,grouch,1,0
p87/d2162,Mary,0,0
p87/d2162,sensitive,0,0
p87/d2162,light,1,0
p87/d2162,wears,0,0
p87/d2162,sunglasses,1,1
p87/d2198,fire,1,0
p87/d2198,broke,0,0
p87/d2251,oven,1,0
p87/d2251,hot,1,0
p87/d2296,starving,0,0
p87/d2314,Tom,0,0
p87/d2314,stabbed,0,0
p87/d2324,take,0,0
p87/d2324,bus,1,0
p87/d2325,big,0,0
p87/d2325,typhoon,1,0
p87/d2325,approaching,0,0
p87/d2385,dreamed,0,1
p87/d2385,eating,0,1
p87/d2386,He,0,0
p87/d2386,is,0,0
p87/d2452,students,1,0
p87/d2452,adored,1,0
p87/d2482,men,0,0
p87/d2482,broke,0,0
p87/d2482,prison,1,0
p87/d2482,yesterday,0,0
p87/d2484,stone,0,0
p87/d2484,carved,1,0
p87/d2484,large,0,0
p87/d2484,statue,1,0
p87/d2518,Trouble,1,0
p87/d2518,lurks,1,0
p87/d2564,He,0,0
p87/d2564,ran,0,0
p87/d2564,ad,1,0
p87/d2564,paper,0,0
p87/d2578,Diet,0,0
p87/d2578,meet,0,0
p87/d2619,He,0,0
p87/d2619,holding,0,0
p87/d2619,pen,1,0
p87/d2619,hand,1,0
p87/d2717,licked,0,0
p87/d2717,spoon,1,0
p87/d2742,He,0,0
p87/d2742,held,0,0
p87/d2742,package,0,1
p87/d2742,arm,1,0
p87/d2746,He,0,0
p87/d2746,is,0,0
p87/d2746,Rome,0,0
p87/d2746,Paris,0,0
p87/d2768,books,1,0
p87/d2768,are,0,0
p87/d2831,Tom,0,0
p87/d2859,ship,1,0
p87/d2859,call,0,0
p87/d2859,Yokohama,0,0
p87/d2878,hawk,1,0
p87/d2878,caught,0,0
p87/d2878,mouse,1,1
p87/d2904,hungry,1,0
p87/d3007,book,0,0
p87/d3007,costs,0,0
p87/d3007,dollars,1,0
p87/d3010,fired,0,0
p87/d3010,maid,1,0
p87/d3016,Tom,0,0
p87/d3016,aimed,1,0
p87/d3016,pistol,1,1
p87/d3016,target,1,0
p87/d3098,Tom,0,0
p87/d3098,quarrels,0,0
p87/d3098,wife,1,1
p87/d3109,Tom,0,0
p87/d3109,faces,0,0
p87/d3109,dilemma,1,1
p87/d3138,Mary,0,0
p87/d3138,wrapped,1,0
p87/d3138,towel,1,0
p87/d3205,kind,0,0
p87/d3205,flowers,1,0
p87/d3205,like,0,0
p87/d3270,window,1,0
p87/d3270,broken,0,0
p87/d3276,ate,0,1
p87/d3276,pizza,1,1
p87/d3376,Tom,0,0
p87/d3376,died,1,0
p87/d3376,age,1,0
p87/d3401,screamed,0,0
p87/d3401,help,0,0
p87/d3412,cleared,0,0
p87/d3412,roof,1,0
p87/d3412,snow,0,0
p87/d3437,Morocco,0,0
p87/d3437,called,0,0
p87/d3437,Berber,0,0
p87/d3478,Tom,0,0
p87/d3478,bought,1,0
p87/d3478,present,0,0
p87/d3478,Mary,0,0
p87/d3535,Finnish,1,1
p87/d3535,is,0,0
p87/d3535,children,0,0
p88/d0240,did,0,0
p88/d0240,it,0,0
p88/d0760,Mrs,1,0
p88/d0760,departs,0,0
p88/d0760,London,0,0
p88/d0778,It,0,0
p88/d0778,easy,1,1
p88/d0778,monkey,1,0
p88/d0778,climb,0,0
p88/d0778,tree,1,0
p88/d0823,made,0,0
p88/d0823,desk,1,1
p88/d0823,wood,1,0
p88/d0837,He,0,0
p88/d0837,knocked,0,0
p88/d0837,door,1,1
p88/d0856,am,0,0
p88/d0856,Norway,0,0
p88/d0868,It,0,0
p88/d0868,cost,0,0
p88/d0868,yen,0,0
p88/d0871,is,0,0
p88/d0893,drank,1,1
p88/d0893,milk,1,0
p88/d0920,child,1,0
p88/d0920,brave,0,0
p88/d0927,dog,1,0
p88/d0927,stinks,0,0
p88/d0930,India,0,0
p88/d0942,is,0,0
p88/d0942,milk,1,1
p88/d0942,fridge,0,0
p88/d1269,arrested,0,0
p88/d1374,Day,0,1
p88/d1374,breaking,0,0
p88/d1392,city,1,0
p88/d1392,currently,0,0
p88/d1392,located,0,0
p88/d1421,took,0,0
p88/d1421,wrong,0,0
p88/d1421,bus,1,0
p88/d1434,Tom,0,0
p88/d1434,Mary,0,0
p88/d1434,live,0,0
p88/d1434,library,0,0
p88/d1472,happy,1,1
p88/d1472,it,0,0
p88/d1482,tried,1,0
p88/d1482,call,0,0
p88/d1482,line,0,0
p88/d1482,busy,0,0
p88/d1510,He,0,0
p88/d1510,concealed,0,0
p88/d1510,book,0,0
p88/d1510,coat,1,0
p88/d1579,Tom,0,0
p88/d1579,set,0,0
p88/d1579,timer,1,0
p88/d1620,Marge,0,0
p88/d1620,works,0,1
p88/d1642,suitcase,0,0
p88/d1642,is,0,0
p88/d1672,appointed,0,0
p88/d1672,manager,0,0
p88/d1686,He,0,0
p88/d1686,drank,1,0
p88/d1686,whole,0,0
p88/d1686,bottle,0,0
p88/d1686,milk,1,0
p88/d1690,am,0,0
p88/d1742,ticket,1,0
p88/d1742,costs,0,0
p88/d1742,yen,0,0
p88/d1783,jeans,1,1
p88/d1783,shrank,0,0
p88/d1783,wash,0,0
p88/d1785,Tom,0,0
p88/d1785,slung,0,0
p88/d1785,bag,1,0
p88/d1785,shoulder,1,0
p88/d1805,party,0,0
p88/d1805,drinking,0,0
p88/d1805,wine,1,0
p88/d1890,bed,1,1
p88/d1890,is,0,0
p88/d1938,Tom,0,0
p88/d1938,fearless,0,0
p88/d1963,pair,0,0
p88/d1963,morons,0,0
p88/d1964,He,0,0
p88/d1964,married,0,1
p88/d1964,daughter,1,1
p88/d1967,daughter,1,0
p88/d1967,caught,0,0
p88/d1967,cold,1,0
p88/d1995,Tom,0,0
p88/d1995,poured,1,0
p88/d1995,wine,1,0
p88/d1995,plastic,1,0
p88/d1995,cup,1,0
p88/d1995,handed,0,0
p88/d1995,it,0,0
p88/d1995,Mary,0,0
p88/d2089,was,0,0
p88/d2089,Norwegian,0,0
p88/d2089,diplomat,1,0
p88/d2095,Tom,0,0
p88/d2095,chewing,0,1
p88/d2105,be,0,0
p88/d2105,frogs,1,0
p88/d2105,pond,1,0
p88/d2117,asked,0,0
p88/d2127,Bolivia,0,0
p88/d2127,called,0,0
p88/d2127,Quechua,0,0
p88/d2150,Tom,0,0
p88/d2150,prone,0,0
p88/d2150,exaggeration,0,0
p88/d2249,Tom,0,0
p88/d2249,carrying,0,0
p88/d2270,hungry,1,1
p88/d2270,thirsty,0,0
p88/d2287,saw,0,0
p88/d2287,lion,1,1
p88/d2317,book,1,0
p88/d2317,belongs,1,1
p88/d2319,He,0,0
p88/d2319,risks,0,0
p88/d2319,gains,0,0
p88/d2372,won,0,1
p88/d2479,kneading,1,0
p88/d2479,dough,1,0
p88/d2496,parents,1,0
p88/d2496,pushed,0,0
p88/d2496,quit,0,0
p88/d2552,explanation,1,1
p88/d2552,satisfactory,0,0
p88/d2560,sewing,0,0
p88/d2560,dress,1,0
p88/d2653,recorded,0,0
p88/d2653,voice,0,0
p88/d2759,rematch,0,0
p88/d2791,offered,0,0
p88/d2791,marmalade,1,1
p88/d2806,likes,0,0
p88/d2806,jazz,0,0
p88/d2833,None,0,0
p88/d2833,books,1,0
p88/d2833,useful,1,1
p88/d2858,Tom,0,0
p88/d2858,set,0,0
p88/d2858,morning,1,0
p88/d2875,made,0,0
p88/d2875,husband,1,1
p88/d2922,Tom,0,0
p88/d2922,taller,1,1
p88/d2922,Mary,0,0
p88/d2952,are,0,0
p88/d2972,Tom,0,0
p88/d2972,had,0,0
p88/d2972,appendicitis,1,1
p88/d2995,actress,1,1
p88/d2995,popular,1,1
p88/d2995,young,0,0
p88/d2995,people,0,0
p88/d3035,haunted,0,0
p88/d3035,aspiring,0,0
p88/d3035,artists,1,1
p88/d3058,He,0,0
p88/d3058,pulled,0,0
p88/d3058,weed,1,0
p88/d3058,threw,0,0
p88/d3058,it,0,0
p88/d3262,sister,1,0
p88/d3262,die,0,0
p88/d3343,Tom,0,0
p88/d3343,facing,0,0
p88/d3343,serious,0,0
p88/d3343,problems,1,1
p88/d3363,volcanoes,0,1
p88/d3363,are,0,0
p88/d3363,island,1,1
p88/d3441,Somebody,1,1
p88/d3441,laughed,1,1
p88/d3459,Tom,0,0
p88/d3459,taller,1,1
p88/d3459,Mary,0,0
p88/d3507,camera,1,0
p88/d3507,waterproof,0,0
p88/d3516,He,0,0
p88/d3516,threw,1,0
p88/d3516,ball,1,0
p88/d3522,people,0,0
p88/d3522,died,1,0
p88/d3533,Tom,0,0
p88/d3533,said,0,0
p88/d3533,like,0,0
p88/d3533,popcorn,0,0
p89/d0717,subpoenaed,1,1
p89/d0717,Bush,0,0
p89/d0797,book,0,0
p89/d0797,missing,0,0
p89/d0797,pages,1,0
p89/d0826,heard,1,0
p89/d0826,noise,1,1
p89/d0826,bedroom,1,1
p89/d0843,He,0,0
p89/d0843,stuck,0,0
p89/d0843,knife,1,0
p89/d0843,tree,1,0
p89/d0862,hungry,1,1
p89/d0887,returned,1,0
p89/d0892,It,0,0
p89/d0892,beet,0,0
p89/d0905,sat,0,0
p89/d0905,opened,1,0
p89/d0905,laptop,1,0
p89/d0907,is,0,0
p89/d0907,young,0,0
p89/d0907,shepherdess,1,1
p89/d0920,child,1,0
p89/d0920,afraid,1,0
p89/d0930,Israel,0,0
p89/d0930,is,1,1
p89/d0930,developed,0,0
p89/d0930,country,0,0
p89/d0935,He,0,0
p89/d0935,stretched,0,0
p89/d0935,arms,0,0
p89/d0935,welcomed,0,0
p89/d1178,production,0,0
p89/d1178,volume,1,0
p89/d1178,totaled,0,0
p89/d1260,won,0,0
p89/d1260,Switzerland,0,0
p89/d1374,happy,1,0
p89/d1380,European,0,0
p89/d1380,countries,0,0
p89/d1380,connected,0,0
p89/d1380,Alps,0,0
p89/d1382,Who,0,0
p89/d1382,was,0,0
p89/d1383,year,0,0
p89/d1383,poet,1,1
p89/d1383,die,0,1
p89/d1384,Who,0,0
p89/d1384,was,0,0
p89/d1384,captain,0,0
p89/d1384,Titanic,0,0
p89/d1393,die,0,0
p89/d1406,apple,1,0
p89/d1406,rotten,0,0
p89/d1438,He,0,0
p89/d1438,invested,1,1
p89/d1438,yen,0,0
p89/d1438,stocks,0,0
p89/d1466,shirt,1,1
p89/d1466,costs,0,0
p89/d1466,dollars,1,0
p89/d1499,He,0,0
p89/d1499,yelled,0,0
p89/d1576,quarrel,0,0
p89/d1576,trifles,0,0
p89/d1623,Tom,0,0
p89/d1623,played,0,0
p89/d1623,oboe,1,1
p89/d1623,Mary,0,0
p89/d1623,accompanied,0,0
p89/d1623,piano,1,0
p89/d1660,criminal,1,0
p89/d1726,yelled,0,0
p89/d1748,wet,0,0
p89/d1748,weather,1,0
p89/d1818,spider,1,0
p89/d1818,spinning,0,0
p89/d1818,web,0,0
p89/d1827,Tom,0,0
p89/d1827,named,1,0
p89/d1827,dog,1,0
p89/d1828,boys,0,0
p89/d1828,years,0,0
p89/d1828,old,0,0
p89/d1843,love,0,0
p89/d1844,Tom,0,0
p89/d1844,found,0,0
p89/d1844,nice,0,0
p89/d1844,apartment,1,1
p89/d1851,train,1,0
p89/d1851,departs,0,0
p89/d1859,husband,1,1
p89/d1859,living,0,0
p89/d1859,Tokyo,0,0
p89/d1884,living,0,0
p89/d1884,Volgograd,0,0
p89/d1893,Tom,0,0
p89/d1893,awake,0,0
p89/d1924,photogenic,0,0
p89/d1937,firm,1,1
p89/d1937,has,0,0
p89/d1937,employees,1,1
p89/d2001,pushed,1,1
p89/d2001,Tom,0,0
p89/d2001,water,0,0
p89/d2057,shirt,1,0
p89/d2057,is,0,0
p89/d2065,brother,1,0
p89/d2065,takes,0,0
p89/d2065,new,0,0
p89/d2065,book,0,0
p89/d2065,library,0,0
p89/d2065,day,1,0
p89/d2072,Tom,0,0
p89/d2072,comforted,1,0
p89/d2072,Mary,0,0
p89/d2079,Tom,0,0
p89/d2079,rolled,0,0
p89/d2079,poster,1,0
p89/d2079,put,0,0
p89/d2079,it,0,0
p89/d2079,cardboard,1,1
p89/d2079,tube,1,0
p89/d2085,house,1,1
p89/d2085,is,0,0
p89/d2128,picking,0,0
p89/d2128,strawberries,1,0
p89/d2132,bought,1,0
p89/d2132,sandwich,1,1
p89/d2139,brother,1,0
p89/d2139,lived,0,0
p89/d2139,England,0,0
p89/d2139,years,0,0
p89/d2177,John,0,0
p89/d2177,gave,0,0
p89/d2177,Mary,0,0
p89/d2177,money,1,0
p89/d2261,Tom,0,0
p89/d2261,allergic,0,0
p89/d2261,dust,1,0
p89/d2268,Tom,0,0
p89/d2268,hate,0,0
p89/d2268,Boston,0,0
p89/d2279,dozing,0,0
p89/d2290,container,1,1
p89/d2290,is,0,0
p89/d2425,carded,0,0
p89/d2425,wool,0,0
p89/d2432,watched,0,0
p89/d2432,TV,0,0
p89/d2504,kitchen,1,1
p89/d2513,bought,1,1
p89/d2513,toy,0,0
p89/d2513,kid,0,0
p89/d2521,loves,0,0
p89/d2521,Tom,0,0
p89/d2562,got,0,0
p89/d2562,book,1,0
p89/d2562,report,0,0
p89/d2599,is,0,0
p89/d2599,it,0,0
p89/d2804,He,0,0
p89/d2804,touched,1,0
p89/d2804,hand,1,0
p89/d2815,OK,0,0
p89/d2830,Delegates,1,0
p89/d2830,voted,1,0
p89/d2861,Tom,0,0
p89/d2861,zipped,1,0
p89/d2861,leather,1,0
p89/d2861,jacket,1,0
p89/d2901,meters,1,1
p89/d2901,high,0,0
p89/d2910,excited,0,0
p89/d2910,news,1,0
p89/d2952,taller,1,0
p89/d2960,Tom,0,0
p89/d2960,unhappy,1,1
p89/d2963,Tom,0,0
p89/d2963,fucked,0,0
p89/d3011,am,0,0
p89/d3104,Tom,0,0
p89/d3104,pushed,1,0
p89/d3104,raft,1,0
p89/d3104,water,0,0
p89/d3136,He,0,0
p89/d3136,cleaning,0,0
p89/d3136,closet,0,0
p89/d3140,Tom,0,0
p89/d3140,tossed,0,0
p89/d3140,Mary,0,0
p89/d3143,John,0,0
p89/d3143,is,0,0
p89/d3143,Tom,0,0
p89/d3143,son,1,1
p89/d3165,Tom,0,0
p89/d3165,waited,1,0
p89/d3165,hour,1,0
p89/d3245,cat,1,0
p89/d3245,sitting,0,0
p89/d3245,desk,1,1
p89/d3248,grandfather,1,1
p89/d3248,predeceased,1,1
p89/d3249,river,1,0
p89/d3249,runs,0,0
p89/d3256,need,0,0
p89/d3256,vacation,1,1
p89/d3294,Mary,0,0
p89/d3294,wasting,0,0
p89/d3294,time,0,0
p89/d3311,None,0,0
p89/d3311,cars,1,0
p89/d3311,is,0,0
